,0,1
8135,0,5
8136,1,2
8137,0,2
8138,1,8
8139,1,2
8140,0,9
8141,1,8
8142,0,0
8143,0,0
8144,0,6
8145,0,2
8146,0,9
8147,1,2
8148,1,4
8149,0,3
8150,0,9
8151,1,2
8152,1,0
8153,1,0
8154,1,6
8155,0,0
8156,1,5
8157,1,3
8158,0,4
8159,0,2
8160,0,2
8161,1,2
8162,1,1
8163,1,8
8164,0,7
8165,1,2
8166,1,1
8167,1,2
8168,1,2
8169,0,2
8170,1,8
8171,0,0
8172,1,2
8173,0,5
8174,0,2
8175,1,3
8176,1,2
8177,1,1
8178,1,2
8179,1,0
8180,0,2
8181,1,2
8182,1,2
8183,1,7
8184,1,2
8185,1,1
8186,1,2
8187,0,2
8188,1,1
8189,0,4
8190,1,5
8191,1,2
8192,1,8
8193,1,2
8194,0,7
8195,1,6
8196,0,2
8197,0,2
8198,1,2
8199,0,9
8200,0,2
8201,1,2
8202,1,2
8203,1,4
8204,1,2
8205,0,2
8206,0,2
8207,1,1
8208,1,2
8209,1,5
8210,0,7
8211,0,2
8212,0,4
8213,0,2
8214,1,2
8215,1,2
8216,1,2
8217,1,0
8218,0,2
8219,0,9
8220,1,2
8221,1,0
8222,1,9
8223,0,2
8224,0,9
8225,0,9
8226,1,7
8227,0,2
8228,0,2
8229,0,5
8230,0,2
8231,1,7
8232,1,1
8233,0,2
8234,1,5
8235,0,4
8236,0,3
8237,1,0
8238,0,4
8239,0,9
8240,0,6
8241,0,0
8242,1,2
8243,1,1
8244,1,2
8245,1,2
8246,1,2
8247,0,2
8248,1,2
8249,0,2
8250,0,9
8251,1,2
8252,1,2
8253,1,9
8254,0,9
8255,0,9
8256,1,1
8257,1,2
8258,1,7
8259,1,2
8260,0,4
8261,0,5
8262,1,2
8263,0,0
8264,1,0
8265,1,2
8266,0,4
8267,0,4
8268,0,4
8269,1,0
8270,0,2
8271,0,2
8272,1,8
8273,0,6
8274,0,2
8275,0,7
8276,1,2
8277,0,2
8278,1,2
8279,0,9
8280,1,0
8281,0,2
8282,1,1
8283,1,4
8284,0,2
8285,0,3
8286,1,2
8287,1,2
8288,1,2
8289,0,2
8290,1,8
8291,0,2
8292,0,2
8293,0,2
8294,1,4
8295,1,7
8296,0,2
8297,1,0
8298,0,9
8299,1,0
8300,0,2
8301,0,4
8302,0,9
8303,0,2
8304,0,2
8305,0,9
8306,1,8
8307,1,2
8308,1,8
8309,0,0
8310,0,0
8311,0,9
8312,1,8
8313,0,5
8314,1,0
8315,0,7
8316,1,2
8317,0,2
8318,1,1
8319,1,5
8320,1,2
8321,1,2
8322,1,9
8323,1,2
8324,0,6
8325,0,2
8326,0,4
8327,0,2
8328,1,8
8329,0,2
8330,0,0
8331,1,2
8332,0,2
8333,1,3
8334,0,6
8335,0,2
8336,1,0
8337,0,9
8338,1,2
8339,0,5
8340,1,2
8341,1,2
8342,0,0
8343,0,9
8344,0,2
8345,0,2
8346,0,5
8347,0,4
8348,1,6
8349,1,5
8350,1,2
8351,0,9
8352,0,6
8353,1,2
8354,0,9
8355,0,2
8356,0,9
8357,0,6
8358,0,6
8359,1,0
8360,0,5
8361,1,2
8362,0,2
8363,0,4
8364,0,2
8365,1,6
8366,1,3
8367,0,9
8368,1,2
8369,1,2
8370,1,8
8371,1,8
8372,0,2
8373,0,5
8374,0,2
8375,1,2
8376,1,8
8377,1,2
8378,1,2
8379,1,1
8380,0,4
8381,0,0
8382,1,2
8383,1,2
8384,1,2
8385,1,2
8386,0,2
8387,0,2
8388,1,9
8389,1,1
8390,1,9
8391,1,2
8392,1,2
8393,0,2
8394,1,2
8395,1,2
8396,1,2
8397,1,2
8398,0,2
8399,1,0
8400,1,1
8401,0,2
8402,1,8
8403,0,2
8404,0,2
8405,0,9
8406,1,2
8407,1,8
8408,0,2
8409,0,4
8410,1,0
8411,1,0
8412,0,2
8413,0,7
8414,1,8
8415,0,2
8416,0,4
8417,0,2
8418,1,2
8419,1,4
8420,0,2
8421,0,6
8422,1,0
8423,0,6
8424,1,2
8425,1,0
8426,0,9
8427,0,2
8428,0,2
8429,0,5
8430,0,9
8431,1,2
8432,1,5
8433,1,2
8434,1,2
8435,1,1
8436,1,2
8437,1,2
8438,1,2
8439,1,1
8440,1,2
8441,1,8
8442,1,2
8443,1,1
8444,0,2
8445,0,9
8446,1,1
8447,0,4
8448,1,6
8449,1,1
8450,0,7
8451,1,0
8452,1,8
8453,1,8
8454,0,8
8455,1,2
8456,1,0
8457,0,2
8458,0,9
8459,1,2
8460,1,2
8461,1,9
8462,0,6
8463,0,0
8464,1,0
8465,0,9
8466,0,5
8467,0,2
8468,1,9
8469,0,2
8470,0,9
8471,1,2
8472,1,2
8473,0,2
8474,1,2
8475,0,5
8476,0,6
8477,1,2
8478,1,3
8479,1,9
8480,0,9
8481,1,6
8482,1,4
8483,0,7
8484,1,2
8485,0,2
8486,1,0
8487,0,0
8488,0,0
8489,0,6
8490,1,2
8491,1,6
8492,1,2
8493,0,7
8494,0,2
8495,1,7
8496,0,5
8497,0,4
8498,1,2
8499,1,8
8500,0,5
8501,0,2
8502,0,2
8503,1,8
8504,1,2
8505,0,2
8506,0,5
8507,0,4
8508,0,2
8509,0,0
8510,1,6
8511,0,4
8512,0,5
8513,1,0
8514,0,2
8515,0,2
8516,0,3
8517,0,2
8518,0,2
8519,0,2
8520,1,3
8521,0,2
8522,1,2
8523,1,2
8524,0,4
8525,1,2
8526,0,5
8527,1,1
8528,0,2
8529,0,2
8530,1,5
8531,1,1
8532,1,2
8533,1,2
8534,1,0
8535,0,2
8536,0,2
8537,1,5
8538,1,6
8539,1,2
8540,1,2
8541,0,9
8542,1,2
8543,1,9
8544,1,1
8545,1,2
8546,1,2
8547,0,9
8548,0,2
8549,1,2
8550,0,4
8551,1,0
8552,0,9
8553,0,0
8554,0,2
8555,1,9
8556,0,2
8557,1,2
8558,1,8
8559,1,5
8560,1,7
8561,1,7
8562,0,2
8563,1,2
8564,1,1
8565,0,4
8566,0,7
8567,1,2
8568,0,2
8569,1,2
8570,0,2
8571,1,2
8572,0,9
8573,1,4
8574,1,2
8575,0,2
8576,0,9
8577,0,0
8578,1,8
8579,1,2
8580,1,2
8581,1,2
8582,0,9
8583,0,7
8584,0,4
8585,1,6
8586,0,2
8587,0,4
8588,1,2
8589,0,2
8590,0,5
8591,1,2
8592,0,2
8593,0,4
8594,1,2
8595,1,3
8596,1,2
8597,1,2
8598,1,8
8599,0,2
8600,0,4
8601,0,7
8602,1,1
8603,0,4
8604,0,7
8605,0,2
8606,0,2
8607,0,7
8608,0,2
8609,1,2
8610,1,4
8611,0,2
8612,1,2
8613,0,2
8614,0,0
8615,0,2
8616,0,2
8617,0,6
8618,1,6
8619,0,2
8620,0,7
8621,0,0
8622,1,2
8623,1,2
8624,0,2
8625,1,2
8626,0,4
8627,1,2
8628,1,0
8629,1,0
8630,1,2
8631,0,4
8632,0,9
8633,1,2
8634,1,2
8635,0,2
8636,1,0
8637,0,2
8638,1,6
8639,1,2
8640,1,2
8641,1,2
8642,0,4
8643,0,9
8644,1,2
8645,1,5
8646,0,2
8647,1,6
8648,0,5
8649,1,2
8650,0,2
8651,1,2
8652,1,8
8653,0,2
8654,0,0
8655,1,2
8656,1,8
8657,1,9
8658,1,5
8659,0,0
8660,0,2
8661,0,2
8662,1,6
8663,1,2
8664,0,2
8665,0,0
8666,1,1
8667,1,2
8668,0,2
8669,1,5
8670,1,2
8671,1,0
8672,0,2
8673,1,2
8674,0,2
8675,1,1
8676,1,8
8677,0,9
8678,0,3
8679,1,0
8680,0,9
8681,1,0
8682,1,2
8683,0,9
8684,1,6
8685,0,9
8686,1,0
8687,1,1
8688,1,2
8689,1,2
8690,1,1
8691,1,2
8692,0,2
8693,0,2
8694,1,2
8695,0,5
8696,1,5
8697,1,2
8698,1,2
8699,1,2
8700,1,1
8701,0,6
8702,1,2
8703,0,2
8704,1,8
8705,1,2
8706,1,0
8707,0,0
8708,1,6
8709,1,2
8710,0,2
8711,1,6
8712,0,2
8713,0,2
8714,1,0
8715,0,2
8716,0,2
8717,0,2
8718,0,9
8719,1,2
8720,1,8
8721,1,4
8722,1,2
8723,0,2
8724,1,5
8725,1,0
8726,1,2
8727,0,2
8728,1,8
8729,1,2
8730,1,2
8731,0,2
8732,1,2
8733,1,9
8734,0,2
8735,1,0
8736,1,2
8737,0,2
8738,1,3
8739,0,9
8740,0,5
8741,1,2
8742,1,0
8743,0,7
8744,0,9
8745,1,4
8746,0,2
8747,1,8
8748,0,2
8749,0,2
8750,1,2
8751,1,8
8752,1,2
8753,1,0
8754,0,6
8755,1,2
8756,1,1
8757,1,1
8758,0,2
8759,1,8
8760,0,2
8761,1,3
8762,1,0
8763,1,2
8764,1,5
8765,1,2
8766,1,1
8767,0,4
8768,0,2
8769,1,2
8770,1,8
8771,0,9
8772,0,6
8773,0,4
8774,0,2
8775,1,5
8776,1,2
8777,0,2
8778,1,9
8779,1,2
8780,0,9
8781,0,2
8782,0,2
8783,1,6
8784,0,4
8785,1,9
8786,0,0
8787,1,3
8788,0,4
8789,0,9
8790,0,9
8791,0,2
8792,1,1
8793,1,2
8794,1,2
8795,0,0
8796,0,5
8797,0,9
8798,1,1
8799,1,9
8800,1,0
8801,1,2
8802,1,2
8803,1,2
8804,1,2
8805,0,4
8806,0,2
8807,1,8
8808,0,2
8809,0,2
8810,1,1
8811,0,2
8812,0,2
8813,0,9
8814,0,9
8815,0,5
8816,1,2
8817,0,3
8818,1,6
8819,1,2
8820,1,1
8821,0,3
8822,0,0
8823,0,5
8824,1,8
8825,0,7
8826,0,4
8827,1,0
8828,0,9
8829,0,2
8830,0,2
8831,1,2
8832,0,0
8833,0,2
8834,0,2
8835,0,2
8836,0,0
8837,1,9
8838,1,1
8839,1,2
8840,0,4
8841,0,4
8842,1,2
8843,0,9
8844,0,0
8845,0,2
8846,0,2
8847,1,2
8848,0,2
8849,1,1
8850,0,4
8851,0,5
8852,0,2
8853,1,7
8854,0,7
8855,1,7
8856,1,2
8857,0,9
8858,1,2
8859,1,8
8860,1,8
8861,1,2
8862,1,0
8863,1,2
8864,0,2
8865,1,6
8866,1,2
8867,1,8
8868,0,4
8869,0,5
8870,1,1
8871,1,6
8872,1,2
8873,1,2
8874,1,5
8875,1,2
8876,0,2
8877,0,7
8878,0,2
8879,1,2
8880,1,3
8881,0,2
8882,0,2
8883,1,5
8884,1,6
8885,0,5
8886,0,7
8887,0,9
8888,1,0
8889,1,9
8890,0,5
8891,1,2
8892,0,7
8893,1,2
8894,0,4
8895,1,6
8896,1,1
8897,0,2
8898,1,6
8899,1,1
8900,0,2
8901,0,2
8902,0,2
8903,1,5
8904,0,0
8905,0,4
8906,0,2
8907,1,2
8908,1,8
8909,1,0
8910,1,2
8911,0,4
8912,0,0
8913,1,1
8914,0,9
8915,0,4
8916,1,1
8917,0,4
8918,1,2
8919,1,2
8920,1,0
8921,1,5
8922,0,2
8923,1,2
8924,1,2
8925,0,2
8926,1,1
8927,1,2
8928,1,2
8929,1,8
8930,0,2
8931,1,8
8932,0,6
8933,1,2
8934,1,2
8935,1,8
8936,1,2
8937,1,5
8938,0,9
8939,1,1
8940,0,0
8941,1,2
8942,1,8
8943,0,2
8944,1,5
8945,0,0
8946,0,2
8947,0,2
8948,1,2
8949,1,6
8950,0,2
8951,1,5
8952,0,4
8953,0,0
8954,1,3
8955,0,2
8956,0,2
8957,0,0
8958,1,2
8959,1,8
8960,1,5
8961,0,5
8962,0,2
8963,1,2
8964,0,0
8965,1,2
8966,0,2
8967,0,2
8968,1,2
8969,1,0
8970,0,2
8971,1,9
8972,0,5
8973,0,7
8974,1,6
8975,0,9
8976,0,8
8977,1,4
8978,0,2
8979,0,2
8980,0,2
8981,0,2
8982,1,2
8983,0,3
8984,1,0
8985,1,2
8986,0,6
8987,0,2
8988,1,5
8989,0,2
8990,0,9
8991,0,2
8992,1,6
8993,1,2
8994,1,2
8995,1,0
8996,1,2
8997,1,2
8998,0,2
8999,1,2
9000,1,2
9001,0,4
9002,1,5
9003,0,2
9004,1,0
9005,0,4
9006,1,8
9007,1,2
9008,1,4
9009,1,2
9010,1,2
9011,1,8
9012,0,2
9013,1,1
9014,0,0
9015,1,0
9016,0,2
9017,1,2
9018,0,2
9019,0,4
9020,1,8
9021,0,3
9022,1,9
9023,1,2
9024,0,2
9025,0,4
9026,1,3
9027,1,0
9028,1,0
9029,0,5
9030,1,2
9031,1,6
9032,0,0
9033,0,2
9034,1,8
9035,1,5
9036,1,2
9037,0,5
9038,1,2
9039,1,1
9040,0,0
9041,0,2
9042,1,2
9043,1,0
9044,0,2
9045,1,6
9046,0,0
9047,0,5
9048,0,5
9049,1,2
9050,1,5
9051,1,2
9052,1,9
9053,1,2
9054,0,4
9055,0,2
9056,0,2
9057,0,2
9058,0,2
9059,1,8
9060,0,9
9061,0,5
9062,0,9
9063,0,2
9064,1,8
9065,1,8
9066,1,1
9067,1,2
9068,0,2
9069,1,8
9070,0,2
9071,1,1
9072,1,9
9073,0,5
9074,1,2
9075,1,8
9076,0,5
9077,0,2
9078,0,2
9079,0,6
9080,0,4
9081,0,9
9082,1,2
9083,1,8
9084,1,5
9085,1,6
9086,1,2
9087,1,1
9088,1,0
9089,0,2
9090,0,2
9091,1,2
9092,0,2
9093,1,2
9094,0,2
9095,0,2
9096,1,7
9097,1,6
9098,1,5
9099,1,6
9100,0,2
9101,1,5
9102,0,5
9103,0,2
9104,1,4
9105,0,2
9106,1,2
9107,1,4
9108,0,4
9109,1,8
9110,0,2
9111,1,2
9112,0,7
9113,0,2
9114,1,2
9115,0,2
9116,0,2
9117,0,0
9118,1,2
9119,0,0
9120,0,4
9121,0,7
9122,1,2
9123,1,8
9124,0,2
9125,0,4
9126,1,5
9127,1,2
9128,0,2
9129,1,2
9130,0,2
9131,0,9
9132,0,2
9133,1,2
9134,0,7
9135,0,9
9136,1,2
9137,0,2
9138,0,5
9139,0,9
9140,0,5
9141,1,1
9142,0,4
9143,1,2
9144,0,2
9145,1,2
9146,0,9
9147,0,2
9148,1,2
9149,0,2
9150,1,3
9151,0,7
9152,1,2
9153,1,8
9154,1,2
9155,0,2
9156,1,2
9157,0,4
9158,0,5
9159,1,2
9160,0,2
9161,1,2
9162,0,2
9163,0,6
9164,0,8
9165,1,6
9166,1,0
9167,1,7
9168,0,4
9169,1,2
9170,0,2
9171,1,8
9172,1,8
9173,1,2
9174,1,2
9175,1,5
9176,0,2
9177,0,9
9178,1,2
9179,0,9
9180,0,2
9181,1,1
9182,0,4
9183,1,8
9184,0,2
9185,1,2
9186,0,0
9187,0,2
9188,1,9
9189,0,9
9190,0,9
9191,0,2
9192,0,2
9193,0,2
9194,0,5
9195,1,8
9196,0,2
9197,1,2
9198,0,3
9199,0,4
9200,0,4
9201,1,2
9202,1,2
9203,0,0
9204,1,0
9205,0,2
9206,1,6
9207,1,0
9208,0,7
9209,1,0
9210,1,5
9211,1,2
9212,1,2
9213,1,0
9214,0,2
9215,0,3
9216,0,2
9217,0,2
9218,1,2
9219,0,7
9220,0,2
9221,0,6
9222,0,9
9223,1,4
9224,1,8
9225,0,2
9226,1,0
9227,1,2
9228,1,1
9229,1,2
9230,0,2
9231,0,2
9232,0,4
9233,1,0
9234,1,6
9235,0,6
9236,1,2
9237,1,0
9238,1,8
9239,0,0
9240,1,8
9241,1,8
9242,1,6
9243,1,6
9244,1,0
9245,1,8
9246,1,3
9247,0,6
9248,0,2
9249,1,8
9250,1,2
9251,1,1
9252,1,1
9253,0,2
9254,1,8
9255,1,8
9256,0,4
9257,0,2
9258,1,2
9259,1,2
9260,0,9
9261,0,2
9262,0,2
9263,1,2
9264,0,4
9265,1,2
9266,1,2
9267,0,2
9268,0,0
9269,1,2
9270,0,0
9271,0,5
9272,1,0
9273,0,2
9274,0,0
9275,1,6
9276,1,2
9277,1,8
9278,0,2
9279,1,8
9280,1,0
9281,1,2
9282,1,2
9283,1,0
9284,0,9
9285,1,8
9286,1,8
9287,1,2
9288,0,9
9289,1,2
9290,1,1
9291,1,5
9292,1,1
9293,0,2
9294,1,8
9295,0,2
9296,0,2
9297,1,5
9298,1,2
9299,0,0
9300,1,1
9301,0,2
9302,0,4
9303,0,5
9304,0,2
9305,1,0
9306,0,3
9307,1,2
9308,0,5
9309,0,4
9310,1,3
9311,1,0
9312,0,4
9313,1,1
9314,0,6
9315,0,0
9316,0,3
9317,1,1
9318,0,2
9319,1,1
9320,0,4
9321,1,5
9322,1,8
9323,1,2
9324,1,8
9325,1,2
9326,0,0
9327,0,2
9328,1,6
9329,0,2
9330,1,8
9331,0,4
9332,1,1
9333,1,8
9334,0,6
9335,1,0
9336,0,2
9337,0,2
9338,0,2
9339,1,2
9340,0,2
9341,0,9
9342,1,2
9343,0,9
9344,0,9
9345,0,0
9346,1,0
9347,1,2
9348,0,2
9349,0,2
9350,0,2
9351,1,2
9352,1,8
9353,0,9
9354,1,7
9355,1,2
9356,0,4
9357,0,2
9358,1,8
9359,1,2
9360,1,2
9361,1,2
9362,0,9
9363,0,7
9364,1,2
9365,0,2
9366,1,3
9367,1,3
9368,0,2
9369,0,7
9370,1,7
9371,0,0
9372,0,0
9373,0,2
9374,1,5
9375,0,9
9376,0,2
9377,0,5
9378,1,1
9379,0,2
9380,0,2
9381,1,2
9382,1,2
9383,0,4
9384,0,2
9385,1,2
9386,0,2
9387,1,2
9388,0,2
9389,0,4
9390,0,2
9391,0,2
9392,0,2
9393,1,7
9394,1,1
9395,1,2
9396,0,9
9397,0,4
9398,0,2
9399,1,1
9400,0,2
9401,1,5
9402,0,7
9403,0,2
9404,0,2
9405,1,4
9406,0,2
9407,1,8
9408,1,3
9409,1,2
9410,1,5
9411,0,2
9412,0,2
9413,1,1
9414,1,2
9415,0,9
9416,1,5
9417,0,7
9418,0,2
9419,0,0
9420,0,2
9421,0,2
9422,0,2
9423,1,2
9424,0,2
9425,1,2
9426,1,2
9427,1,0
9428,1,2
9429,1,2
9430,1,6
9431,1,0
9432,0,9
9433,0,2
9434,0,2
9435,0,7
9436,1,0
9437,0,4
9438,0,9
9439,1,2
9440,0,2
9441,1,8
9442,0,5
9443,0,4
9444,0,5
9445,0,9
9446,1,6
9447,1,0
9448,0,9
9449,1,0
9450,1,3
9451,1,4
9452,1,7
9453,1,6
9454,0,2
9455,1,2
9456,0,6
9457,0,0
9458,0,2
9459,0,2
9460,1,0
9461,1,8
9462,0,6
9463,1,1
9464,1,8
9465,1,3
9466,0,2
9467,1,2
9468,1,8
9469,1,4
9470,0,2
9471,0,5
9472,0,2
9473,0,2
9474,1,2
9475,1,0
9476,1,1
9477,0,7
9478,0,4
9479,1,2
9480,0,4
9481,1,8
9482,0,6
9483,1,2
9484,0,2
9485,0,2
9486,1,9
9487,0,4
9488,1,2
9489,1,2
9490,0,2
9491,1,2
9492,1,2
9493,0,2
9494,1,5
9495,1,9
9496,0,2
9497,0,2
9498,1,7
9499,1,2
9500,0,9
9501,0,2
9502,0,2
9503,0,9
9504,1,8
9505,1,2
9506,1,2
9507,1,8
9508,1,8
9509,0,2
9510,0,2
9511,1,0
9512,1,2
9513,1,2
9514,1,2
9515,0,2
9516,1,2
9517,1,0
9518,1,7
9519,0,0
9520,1,1
9521,0,6
9522,1,1
9523,1,2
9524,0,2
9525,0,9
9526,1,2
9527,1,0
9528,1,6
9529,0,0
9530,0,7
9531,1,1
9532,1,8
9533,1,2
9534,1,5
9535,1,0
9536,1,1
9537,0,6
9538,0,2
9539,0,2
9540,1,2
9541,1,1
9542,1,1
9543,1,1
9544,0,2
9545,1,6
9546,0,2
9547,0,6
9548,1,0
9549,0,2
9550,0,9
9551,0,2
9552,1,5
9553,1,0
9554,0,2
9555,0,2
9556,1,0
9557,1,2
9558,0,9
9559,1,9
9560,0,0
9561,1,5
9562,0,9
9563,0,2
9564,0,2
9565,1,1
9566,0,5
9567,0,2
9568,0,2
9569,1,2
9570,1,2
9571,1,2
9572,1,0
9573,0,6
9574,0,2
9575,1,5
9576,0,6
9577,1,2
9578,0,5
9579,1,2
9580,0,9
9581,1,6
9582,1,9
9583,0,2
9584,1,2
9585,1,2
9586,0,0
9587,0,5
9588,1,6
9589,1,2
9590,0,9
9591,0,4
9592,1,7
9593,1,2
9594,1,5
9595,0,2
9596,0,2
9597,1,0
9598,0,6
9599,0,9
9600,1,1
9601,0,0
9602,0,6
9603,0,9
9604,1,7
9605,0,2
9606,0,2
9607,0,2
9608,1,7
9609,1,2
9610,0,2
9611,1,2
9612,0,0
9613,0,2
9614,0,2
9615,1,1
9616,0,2
9617,0,3
9618,1,2
9619,0,6
9620,1,2
9621,0,2
9622,0,2
9623,0,9
9624,1,5
9625,0,6
9626,0,9
9627,0,2
9628,0,2
9629,0,9
9630,0,2
9631,1,2
9632,1,2
9633,1,9
9634,1,2
9635,1,4
9636,0,2
9637,0,6
9638,0,2
9639,1,1
9640,0,2
9641,1,0
9642,0,2
9643,0,4
9644,0,4
9645,1,2
9646,0,2
9647,1,0
9648,0,2
9649,1,3
9650,0,2
9651,1,2
9652,1,2
9653,1,3
9654,0,5
9655,0,5
9656,0,2
9657,0,4
9658,0,2
9659,1,0
9660,0,6
9661,1,7
9662,1,8
9663,0,4
9664,0,2
9665,1,1
9666,1,4
9667,1,2
9668,0,6
9669,1,3
9670,0,9
9671,1,5
9672,1,2
9673,1,1
9674,0,0
9675,0,9
9676,0,2
9677,1,2
9678,1,2
9679,0,0
9680,0,2
9681,1,8
9682,1,5
9683,1,2
9684,0,2
9685,0,9
9686,0,5
9687,1,5
9688,0,9
9689,0,4
9690,1,6
9691,0,2
9692,1,6
9693,1,2
9694,1,1
9695,0,4
9696,0,2
9697,1,5
9698,0,2
9699,0,0
9700,0,2
9701,1,2
9702,1,4
9703,1,2
9704,1,2
9705,0,0
9706,1,2
9707,0,2
9708,0,2
9709,0,9
9710,1,2
9711,0,2
9712,0,2
9713,0,2
9714,0,2
9715,1,2
9716,1,2
9717,0,2
9718,1,5
9719,1,8
9720,0,7
9721,1,2
9722,1,1
9723,1,0
9724,1,5
9725,0,6
9726,0,9
9727,1,8
9728,0,2
9729,1,2
9730,1,8
9731,0,4
9732,0,7
9733,0,9
9734,1,8
9735,1,2
9736,0,9
9737,0,0
9738,0,2
9739,1,5
9740,0,5
9741,0,4
9742,0,4
9743,0,2
9744,0,0
9745,1,3
9746,0,2
9747,0,2
9748,1,2
9749,1,0
9750,0,2
9751,1,2
9752,1,0
9753,1,2
9754,0,2
9755,0,7
9756,1,6
9757,0,2
9758,0,2
9759,0,2
9760,1,5
9761,0,7
9762,0,9
9763,0,2
9764,1,6
9765,0,0
9766,0,0
9767,1,4
9768,0,6
9769,0,2
9770,0,2
9771,0,2
9772,0,4
9773,0,9
9774,0,4
9775,0,4
9776,0,2
9777,0,5
9778,1,0
9779,0,9
9780,0,9
9781,0,2
9782,0,2
9783,0,9
9784,1,3
9785,0,9
9786,0,6
9787,1,2
9788,1,1
9789,0,5
9790,0,0
9791,0,2
9792,0,0
9793,0,5
9794,0,6
9795,1,3
9796,1,1
9797,1,1
9798,0,2
9799,0,2
9800,0,6
9801,1,2
9802,0,2
9803,1,2
9804,0,2
9805,1,0
9806,0,2
9807,0,5
9808,0,5
9809,0,2
9810,0,9
9811,0,2
9812,1,1
9813,1,8
9814,0,0
9815,0,2
9816,1,2
9817,0,8
9818,1,2
9819,0,9
9820,0,5
9821,0,5
9822,0,2
9823,0,0
9824,0,2
9825,0,9
9826,0,2
9827,1,5
9828,0,2
9829,1,2
9830,0,5
9831,0,2
9832,1,2
9833,1,3
9834,0,4
9835,1,2
9836,0,4
9837,0,4
9838,1,2
9839,0,5
9840,0,4
9841,1,2
9842,1,2
9843,0,8
9844,1,1
9845,1,1
9846,0,2
9847,0,5
9848,0,9
9849,0,0
9850,1,2
9851,0,2
9852,0,6
9853,0,2
9854,1,2
9855,1,5
9856,0,7
9857,1,2
9858,0,7
9859,1,0
9860,1,0
9861,1,6
9862,0,0
9863,0,4
9864,1,2
9865,0,2
9866,0,2
9867,1,5
9868,0,2
9869,0,4
9870,0,2
9871,0,0
9872,0,4
9873,0,2
9874,0,4
9875,1,2
9876,1,2
9877,0,7
9878,1,2
9879,0,2
9880,0,2
9881,1,1
9882,0,4
9883,0,4
9884,1,2
9885,0,6
9886,0,2
9887,1,1
9888,1,2
9889,1,2
9890,1,4
9891,0,6
9892,1,2
9893,1,9
9894,0,2
9895,1,8
9896,0,2
9897,0,0
9898,0,9
9899,1,0
9900,0,9
9901,0,2
9902,1,2
9903,1,5
9904,1,2
9905,1,2
9906,1,2
9907,0,2
9908,1,2
9909,1,2
9910,1,9
9911,0,3
9912,1,1
9913,1,0
9914,1,5
9915,1,2
9916,1,2
9917,1,2
9918,0,9
9919,1,1
9920,0,4
9921,1,0
9922,0,2
9923,1,2
9924,0,2
9925,0,2
9926,0,6
9927,0,4
9928,1,2
9929,0,5
9930,0,4
9931,0,9
9932,0,2
9933,0,4
9934,0,5
9935,1,8
9936,0,2
9937,1,2
9938,1,2
9939,0,4
9940,0,3
9941,1,2
9942,0,2
9943,0,2
9944,0,0
9945,0,2
9946,0,2
9947,0,2
9948,0,0
9949,1,5
9950,0,2
9951,1,2
9952,1,2
9953,1,0
9954,1,2
9955,1,2
9956,0,5
9957,0,4
9958,1,2
9959,1,0
9960,0,0
9961,0,6
9962,1,2
9963,1,2
9964,1,6
9965,0,0
9966,1,4
9967,0,2
9968,1,2
9969,1,2
9970,1,7
9971,0,5
9972,0,2
9973,1,2
9974,0,4
9975,0,2
9976,0,2
9977,1,2
9978,1,1
9979,1,2
9980,1,2
9981,0,2
9982,1,0
9983,0,4
9984,0,7
9985,1,1
9986,1,2
9987,0,7
9988,0,4
9989,0,2
9990,0,2
9991,1,1
9992,1,1
9993,0,2
9994,1,2
9995,1,0
9996,0,2
9997,0,0
9998,1,4
9999,0,9
